Mouse ID,Date,Weight,Baited Arms Retrieved,Reference Memory Errors,Working Memory Errors,Other Notes,Start Time,End Time,Video Length,File,FPS,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,bin,range(f),Distance,Center,ArmA,ArmB,ArmC,ArmD,ArmE,ArmF,ArmG,ArmH,avg_velocity,peak_velocity
86,7/11/2019,16,4,10,3,"Retrieved bait from arm F,C, D, A",7/11/2019 12:39,7/11/2019 12:41,0:01:56,2019_07_11_N86_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 3478)",6731.865646,0.143432021,0.06639839,0.139982754,0.179649325,0.076458753,0.206381144,0.075021558,0.038229376,0.077608508,0,0
84,7/11/2019,20,4,2,1,"Retrieved bait from arm D, B, F, H",7/11/2019 12:11,7/11/2019 12:14,0:02:10,2019_07_11_N84_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 3905)",3132.756271,0.145417307,0.050435228,0.144137225,0.086277522,0.133896569,0,0.326164875,0,0.11546339,0,0
78,7/11/2019,20,4,3,2,"Retrieved bait from arm C, D, A, F",7/11/2019 13:08,7/11/2019 13:09,0:01:10,2019_07_11_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 2108)",3443.268321,0.119013751,0.127548601,0.056899004,0.228070175,0.210052157,0.059743954,0.128971076,0.071123755,0,0,0
80,7/11/2019,20,4,4,2,"Retrieved bait from arm F,C, A, D",7/11/2019 13:30,7/11/2019 13:32,0:01:46,2019_07_11_N80_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 3171)",4228.393934,0.099306431,0.167087011,0.088272383,0.206809584,0.091740227,0.090794451,0.095838588,0,0.1610971,0,0
87,7/11/2019,16,4,7,4,"Retrieved bait from arm D, F, A, C",7/11/2019 12:50,7/11/2019 12:52,0:01:52,2019_07_11_N87_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 3367)",6488.478632,0.116686461,0.143705463,0.083432304,0.086401425,0.162707838,0.100356295,0.147268409,0.118171021,0.042755344,0,0
83,7/11/2019,21,4,5,2,"Retrieved bait from arm F, B, H, D",7/11/2019 11:59,7/11/2019 12:01,0:02:12,2019_07_11_N83_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 3955)",4858.000737,0.121587462,0,0.137259858,0.093528817,0.134226491,0.093781598,0.184529828,0.093528817,0.143579373,0,0
81,7/11/2019,22,4,4,1,"Retrieved bait from arm B, D, H, F",7/11/2019 11:09,7/11/2019 11:10,0:01:40,2019_07_11_N81_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 3012)",3997.536274,0.076667773,0.060404912,0.245270495,0,0.175572519,0.085297046,0.109857285,0.046797212,0.201460339,0,0
79,7/11/2019,20,4,0,0,"Retrieved bait from arm A, C, F, D",7/11/2019 13:21,7/11/2019 13:21,0:00:41,2019_07_11_N79_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 1242)",1472.205603,0.066773934,0.29847144,0,0.258246179,0.188254224,0,0.188254224,0,0,0,0
85,7/11/2019,17,4,1,1,"Retrieved bait from arm D, C, F, A",7/11/2019 12:28,7/11/2019 12:29,0:01:13,2019_07_11_N85_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 2202)",2619.431094,0.152519292,0.100317749,0,0.186563777,0.300045393,0,0.197458012,0,0.064003631,0,0
82,7/11/2019,21,4,5,3,"Retrieved bait from arm H, F, D, B",7/11/2019 11:50,7/11/2019 11:52,0:02:02,2019_07_11_N82_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,30,0,all,"(0, 3651)",4139.710829,0.201259584,0.03422782,0.10788609,0.108707558,0.179901424,0.058050383,0.114457831,0,0.200164294,0,0
81,7/12/2019,21,4,5,2,"Retrieved bait from F,H,B,D",7/12/2019 16:40,7/12/2019 16:42,0:01:54,2019_07_12_N81_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 3414)",4997.816517,0.103660322,0.043045388,0.168667643,0.047437775,0.056808199,0.079062958,0.210248902,0.086676428,0.205270864,0,0
79,7/12/2019,20,4,11,2,"Retrieved bait from A,D,F,C",7/12/2019 15:28,7/12/2019 15:30,0:01:57,2019_07_12_N79_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 3501)",7055.154989,0.106796117,0.137350086,0.085094232,0.065391205,0.122215877,0.139634495,0.136778983,0.142775557,0.067104512,0,0
86,7/12/2019,16,4,7,2,"Retrieved bait from D,C,F,A",7/12/2019 15:59,7/12/2019 16:01,0:01:37,2019_07_12_N86_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 2900)",4690.866937,0.089624267,0.074457084,0.074112375,0.186487418,0.255084454,0.103067908,0.147190624,0.038952085,0.03240262,0,0
80,7/12/2019,21,4,3,0,"Retrieved bait from F,D,C,A",7/12/2019 15:38,7/12/2019 15:39,0:00:55,2019_07_12_N80_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 1662)",2662.637974,0.090198437,0.110643416,0.091401082,0.187612748,0.211665664,0.061334937,0.144918821,0,0.105231509,0,0
82,7/12/2019,20,4,4,0,"Retrieved bait from B,D, F,H",7/12/2019 16:50,7/12/2019 16:51,0:00:51,2019_07_12_N82_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 1535)",2906.069149,0.090494792,0,0.125651042,0.090494792,0.170572917,0.12890625,0.220052083,0.087890625,0.088541667,0,0
98,7/12/2019,20,4,2,3,"Retrieved bait from C,A,F,D",7/12/2019 16:30,7/12/2019 16:31,0:01:14,2019_07_12_N98_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 2226)",3655.351172,0.101481814,0.213291423,0,0.257296812,0.099685676,0.048944769,0.236192187,0.044454423,0,0,0
78,7/12/2019,20,4,7,1,"Retrieved bait from C,A,F,D",7/12/2019 15:12,7/12/2019 15:15,0:03:13,2019_07_12_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 5796)",5885.073838,0.08400897,0.069346214,0.075383819,0.244264275,0.042090737,0.131102294,0.156460238,0.198723478,0,0,0
84,7/12/2019,19,4,1,0,"Retrieved bait from H,F,D,B",7/12/2019 17:13,7/12/2019 17:14,0:01:07,2019_07_12_N84_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 1998)",1994.374808,0.056528264,0,0.143071536,0.085042521,0.233116558,0,0.213106553,0,0.270135068,0,0
90,7/12/2019,20,4,4,0,"Retrieved bait from C,A,F,D",7/12/2019 16:21,7/12/2019 16:23,0:01:13,2019_07_12_N90_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 2203)",3049.955864,0.058983666,0.246370236,0.064428312,0.126134301,0.097549909,0.086660617,0.176497278,0.065335753,0.08030853,0,0
85,7/12/2019,16,4,10,2,"Retrieved bait from D,A,F,C",7/12/2019 15:48,7/12/2019 15:51,0:02:50,2019_07_12_N85_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 5106)",6477.57564,0.149206971,0.095163501,0.145094968,0.049735657,0.120814568,0.127667907,0.169962796,0.051302134,0.093009595,0,0
83,7/12/2019,20,4,2,0,"Retrieved bait from B,D,F,H",7/12/2019 17:04,7/12/2019 17:04,0:00:55,2019_07_12_N83_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 1659)",1847.100416,0.077710843,0,0.276506024,0,0.23253012,0.068674699,0.168072289,0.020481928,0.157831325,0,0
87,7/12/2019,16,4,9,2,"Retrieved bait from C,F,D,A",7/12/2019 16:09,7/12/2019 16:11,0:01:45,2019_07_12_N87_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,25,0,all,"(0, 3139)",6442.961251,0.096496815,0.078343949,0.094585987,0.16910828,0.207961783,0.060509554,0.162738854,0.071974522,0.05955414,0,0
79,7/13/2019,19,4,4,3,"Retrieved bait from arm C,A,F,D",7/13/2019 18:00,7/13/2019 18:02,0:01:36,2019_07_13_N79_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2893)",4181.264128,0.100552868,0.271250864,0,0.143400138,0.110919143,0.087767795,0.193503801,0.09398756,0,0,0
78,7/13/2019,20,4,6,1,"Retrieved bait from arm F,D,C,A",7/13/2019 17:50,7/13/2019 17:52,0:02:16,2019_07_13_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 4087)",4154.758851,0.08683953,0.068737769,0.138209393,0.104696673,0.17832681,0.096624266,0.220645793,0.066046967,0.042074364,0,0
85,7/13/2019,16,4,1,1,"Retrieved bait from arm A,F,D,C",7/13/2019 18:20,7/13/2019 18:21,0:01:00,2019_07_13_N85_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1802)",2400.048968,0.09484193,0.265668331,0.065446478,0.104825291,0.176372712,0,0.29395452,0,0,0,0
82,7/13/2019,20,4,6,2,"Retrieved bait from arm H,F,D,B",7/13/2019 17:18,7/13/2019 17:19,0:01:49,2019_07_13_N82_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3281)",5208.898687,0.13071298,0.050274223,0.06337599,0.151736746,0.175807434,0.100548446,0.133150518,0.046313224,0.150517977,0,0
86,7/13/2019,16,4,4,3,"Retrieved bait from arm F,D,C,A",7/13/2019 18:38,7/13/2019 18:40,0:01:29,2019_07_13_N86_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2659)",4185.474295,0.07556391,0.153383459,0.04962406,0.187969925,0.164285714,0.029323308,0.27443609,0.037969925,0.028947368,0,0
98,7/13/2019,19,4,1,0,"Retrieved bait from arm A,C,F,D",7/13/2019 19:06,7/13/2019 19:07,0:00:45,2019_07_13_N98_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1357)",1705.57214,0.072901325,0.145066274,0,0.286450663,0.161266568,0.071428571,0.262886598,0,0,0,0
84,7/13/2019,19,4,3,1,"Retrieved bait from arm F,D,H,B",7/13/2019 17:37,7/13/2019 17:38,0:01:16,2019_07_13_N84_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2288)",2974.93728,0.086937527,0,0.106596767,0.063346439,0.305373526,0.039755352,0.140672783,0.03931848,0.220620358,0,0
80,7/13/2019,21,4,3,0,"Retrieved bait from arm D,F,A,C",7/13/2019 18:10,7/13/2019 18:11,0:00:56,2019_07_13_N80_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1688)",2583.707741,0.112492599,0.14446418,0.052693902,0.177027827,0.206631143,0,0.226169331,0.052101835,0.029011249,0,0
81,7/13/2019,21,4,14,0,"Retrieved bait from arm H,B,D,F",7/13/2019 16:49,7/13/2019 16:53,0:03:26,2019_07_13_N81_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,30,all,"(0, 6184)",7476.265474,0.079870655,0.120452708,0.121907842,0.143734842,0.124009701,0.150848828,0.043168957,0.124009701,0.094260307,0,0
87,7/13/2019,16,4,4,3,"Retrieved bait from arm C,F,D,A",7/13/2019 18:48,7/13/2019 18:50,0:01:32,2019_07_13_N87_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2749)",4111.43343,0.074545455,0.064727273,0.041090909,0.236363636,0.225454545,0.007636364,0.277454545,0,0.073454545,0,0
90,7/13/2019,21,4,2,0,"Retrieved bait from arm A,F,D,C",7/13/2019 18:56,7/13/2019 18:58,0:01:35,2019_07_13_N90_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2851)",2428.370231,0.050841515,0.220546985,0,0.132538569,0.179523142,0.034712482,0.31486676,0.06802244,0,0,0
83,7/13/2019,21,4,2,0,"Retrieved bait from arm D,F,H,B",7/13/2019 17:28,7/13/2019 17:29,0:01:02,2019_07_13_N83_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1853)",2288.908057,0.071736785,0.055016181,0.144552319,0.051779935,0.295577131,0,0.166127292,0,0.21574973,0,0
80,7/14/2019,21,4,3,0,"Retrieved bait from arm A,F,D,C",7/14/2019 16:26,7/14/2019 16:27,0:00:52,2019_07_14_N80_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1560)",2406.856059,0.137091608,0.170403587,0.155669443,0.149263293,0.180653427,0.049327354,0.161434978,0,0,0,0
82,7/14/2019,20,4,6,0,"Retrieved bait from arm F,D,B,H",7/14/2019 18:04,7/14/2019 18:06,0:01:34,2019_07_14_N82_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2808)",4199.425049,0.092203631,0.075471698,0.155215379,0.129583482,0.260946956,0.049839801,0.140619438,0.036311855,0.062655749,0,0
86,7/14/2019,17,4,5,0,"Retrieved bait from arm F,D,C,A",7/14/2019 17:17,7/14/2019 17:18,0:01:07,2019_07_14_N86_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1997)",3494.744141,0.127627628,0.105605606,0.055555556,0.152652653,0.123623624,0.152652653,0.107107107,0.115115115,0.062562563,0,0
83,7/14/2019,21,4,5,0,"Retrieved bait from arm F,H,B,D",7/14/2019 18:14,7/14/2019 18:15,0:01:02,2019_07_14_N83_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1855)",3410.52178,0.099137931,0.083512931,0.176185345,0.068965517,0.099137931,0.042025862,0.170797414,0.088362069,0.175107759,0,0
84,7/14/2019,19,4,4,0,"Retrieved bait from arm H,F,B,D",7/14/2019 18:21,7/14/2019 18:22,0:01:00,2019_07_14_N84_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1810)",2812.700007,0.078409718,0.037548316,0.31198233,0.069022639,0.096079514,0.041413584,0.15847598,0.060187742,0.147984539,0,0
98,7/14/2019,20,4,4,0,"Retrieved bait from arm C,A,D,F",7/14/2019 17:41,7/14/2019 17:42,0:01:05,2019_07_14_N98_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1949)",3145.985232,0.132820513,0.164615385,0.104615385,0.10974359,0.210769231,0.057948718,0.111794872,0.055384615,0.054871795,0,0
90,7/14/2019,21,4,3,0,"Retrieved bait from arm C,A,F,D",7/14/2019 17:33,7/14/2019 17:34,0:00:59,2019_07_14_N90_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1784)",2455.247451,0.058263305,0.208403361,0.056582633,0.137815126,0.107002801,0.071708683,0.268347339,0,0.094117647,0,0
79,7/14/2019,21,4,10,2,"Retrieved bait from arm A,C,F,D",7/14/2019 16:17,7/14/2019 16:19,0:01:34,2019_07_14_N79_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2815)",5980.697906,0.112215909,0.105823864,0.095170455,0.244318182,0.080255682,0.038707386,0.136008523,0.063920455,0.125710227,0,0
87,7/14/2019,17,4,5,0,"Retrieved bait from arm F,D,C,A",7/14/2019 17:26,7/14/2019 17:27,0:00:58,2019_07_14_N87_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1748)",3220.127744,0.094339623,0.135506003,0.043453402,0.234419668,0.147512864,0.065180103,0.132647227,0.085191538,0.065751858,0,0
81,7/14/2019,21,4,4,0,"Retrieved bait from arm F,H,B,D",7/14/2019 17:54,7/14/2019 17:55,0:01:22,2019_07_14_N81_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2473)",3230.766533,0.037590946,0.071948262,0.20978173,0.048100243,0.130153597,0.039207761,0.202506063,0.051738076,0.210185934,0,0
85,7/14/2019,17,4,2,0,"Retrieved bait from arm F,D,A,C",7/14/2019 17:07,7/14/2019 17:10,0:02:09,2019_07_14_N85_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3877)",2437.64407,0.05234657,0.151624549,0,0.067818463,0.10675606,0.051572976,0.433986591,0.136668386,0,0,0
78,7/14/2019,20,4,9,5,"Retrieved bait from arm C,D,F,A",7/14/2019 16:03,7/14/2019 16:07,0:04:15,2019_07_14_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 7658)",7983.302063,0.078208643,0.027027027,0.141402272,0.13500457,0.224311268,0.184749967,0.095834965,0.057579318,0.057318188,0,0
83,7/15/2019,22,4,3,0,"Retrieved bait from D,F,B,H",7/15/2019 9:30,7/15/2019 9:31,0:01:08,2019_07_15_N83_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2044)",2568.344113,0.096821516,0.043520782,0.182885086,0,0.146699267,0.092909535,0.165770171,0.161369193,0.111491443,0,0
82,7/15/2019,21,4,3,0,"Retrieved bait from B,H,F,D",7/15/2019 9:20,7/15/2019 9:21,0:00:59,2019_07_15_N82_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1777)",2463.28955,0.13048369,0,0.173790776,0.034870641,0.124296963,0.068616423,0.163104612,0.059617548,0.248593926,0,0
84,7/15/2019,21,4,4,0,"Retrieved bait from B,D,H,F",7/15/2019 9:43,7/15/2019 9:44,0:00:47,2019_07_15_N84_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1398)",2801.543143,0.110078628,0,0.160114367,0.114367405,0.170836312,0.057898499,0.152966405,0.095067906,0.140814868,0,0
80,7/15/2019,22,4,1,0,"Retrieved bait from F,A,C,D",7/15/2019 10:25,7/15/2019 10:25,0:00:48,2019_07_15_N80_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1451)",1934.306627,0.109504132,0.172865014,0.063360882,0.309917355,0.120523416,0,0.227272727,0,0,0,0
87,7/15/2019,17,4,3,0,"Retrieved bait from A,D,F,C",7/15/2019 10:57,7/15/2019 10:57,0:00:39,2019_07_15_N87_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1168)",2476.478209,0.115483319,0.127459367,0.085543199,0.212147134,0.142001711,0.100940975,0.154833191,0,0.063301967,0,0
78,7/15/2019,23,4,5,2,"Retrieved bait from D,A,C,F",7/15/2019 9:58,7/15/2019 10:00,0:02:26,2019_07_15_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 4390)",5085.67758,0.146435892,0.076747893,0.032794352,0.102937827,0.318150763,0.10248235,0.060350717,0.104987474,0.056251423,0,0
86,7/15/2019,17,4,5,1,"Retrieved bait from C,F,D,A",7/15/2019 10:49,7/15/2019 10:50,0:00:53,2019_07_15_N86_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1578)",3497.948609,0.113362888,0.14819506,0.13109563,0.154528182,0.164661178,0.049398353,0.118429386,0.057631412,0.065864471,0,0
90,7/15/2019,21,4,3,0,"Retrieved bait from A,F,D,C",7/15/2019 11:06,7/15/2019 11:08,0:01:42,2019_07_15_N90_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3053)",2685.160931,0.049770792,0.194171578,0.046823838,0.040929928,0.120170269,0.129338572,0.169286182,0.251146038,0,0,0
98,7/15/2019,21,4,10,2,"Retrieved bait from C,D,F,A",7/15/2019 11:20,7/15/2019 11:23,0:02:06,2019_07_15_N98_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3777)",6324.684914,0.110905241,0.090524087,0.066437268,0.149285336,0.068819481,0.125727898,0.181577554,0.133139227,0.075436739,0,0
79,7/15/2019,22,4,11,9,"Retrieved bait from C,F,D,A",7/15/2019 10:09,7/15/2019 10:12,0:03:29,2019_07_15_N79_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 6260)",9191.927372,0.131768088,0.031624341,0.077783102,0.088643987,0.20523878,0.077144226,0.257307139,0.01884683,0.113719853,0,0
85,7/15/2019,18,4,2,0,"Retrieved bait from C,D,A,F",7/15/2019 10:38,7/15/2019 10:40,0:01:15,2019_07_15_N85_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2257)",2541.867027,0.144375554,0.200620018,0.056687334,0.179805137,0.215677591,0.075287865,0.129317981,0,0,0,0
81,7/15/2019,23,4,9,6,"Retrieved bait from H,D,B,F",7/15/2019 9:07,7/15/2019 9:10,0:03:44,2019_07_15_N81_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 6717)",7678.62021,0.090949687,0.080232212,0.197529026,0.147960703,0.188002382,0.080827627,0.021732659,0.047930932,0.146769872,0,0
80,7/16/2019,21,4,2,1,"Added red cube between D and E, flat against E.  Retrieved bait from arm D,C,F,A",7/16/2019 12:24,7/16/2019 12:25,0:00:54,2019_07_16_N80_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1616)",2789.108888,0.204081633,0.085961657,0.048237477,0.131106988,0.287569573,0,0.193568336,0,0.050711194,0,0
78,7/16/2019,20,4,8,6,"Added red cube between D and E, flat against E.  Retrieved bait from arm D,A,C,F",7/16/2019 11:46,7/16/2019 11:49,0:03:01,2019_07_16_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 5419)",7074.265749,0.118819188,0.113468635,0.06900369,0.183948339,0.224354244,0.115498155,0.071402214,0.044095941,0.063837638,0,0
79,7/16/2019,20,4,3,0,"Added red cube between D and E, flat against E.  Retrieved bait from arm A,C,D,F",7/16/2019 12:03,7/16/2019 12:04,0:01:05,2019_07_16_N79_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1949)",2694.575863,0.180512821,0.196410256,0.037948718,0.094871795,0.241538462,0.096410256,0.110769231,0,0.046153846,0,0
84,7/17/2019,21,4,3,1,"Recieved Bait From Arms D, B, F, H",7/17/2019 13:11,7/17/2019 13:12,0:01:24,2019_07_17_N84_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2533)",3032.744165,0.117600631,0.082872928,0.259668508,0,0.18074191,0.056037885,0.243488556,0.010260458,0.050513023,0,0
87,7/17/2019,17,0,1,1,"Recieved Bait From Arms A, F, C, D",7/17/2019 14:12,7/17/2019 14:13,0:00:54,2019_07_17_N87_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1605)",2374.630409,0.136363636,0.198630137,0,0.155043587,0.140099626,0,0.255915318,0.115193026,0,0,0
81,7/17/2019,23,4,7,1,"Recieved Bait From Arms B, D, F, H",7/17/2019 12:31,7/17/2019 12:33,0:01:35,2019_07_17_N81_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2862)",4849.729764,0.107579462,0.070904645,0.134125044,0.067411806,0.140062871,0.061473978,0.213412504,0.102340203,0.105483758,0,0
98,7/17/2019,22,4,7,2,"Recieved Bait From Arms C, F, D, A",7/17/2019 14:30,7/17/2019 14:31,0:01:49,2019_07_17_N98_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3278)",5088.422652,0.10673986,0.072278134,0.117108875,0.099115584,0.18389753,0.136931991,0.164379384,0.077767612,0.043610857,0,0
90,7/17/2019,22,4,2,0,"Recieved Bait From Arms D, C, A, F",7/17/2019 14:20,7/17/2019 14:22,0:01:53,2019_07_17_N90_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3382)",2276.808231,0.068282589,0.261897724,0.256281407,0.134200414,0.119716228,0,0.079810819,0,0.080697606,0,0
85,7/17/2019,18,0,3,0,"Recieved Bait From Arms F, D, A, C",7/17/2019 13:55,7/17/2019 13:57,0:01:55,2019_07_17_N85_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3437)",3229.171729,0.143688191,0.179173938,0.0831879,0.074461896,0.163757999,0,0.323152996,0.030541012,0,0,0
86,7/17/2019,17,0,0,0,"Recieved Bait From Arms F, D, C, A",7/17/2019 14:05,7/17/2019 14:05,0:00:34,2019_07_17_N86_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1023)",1230.411725,0.076171875,0.190429688,0,0.377929688,0.216796875,0,0.139648438,0,0,0,0
83,7/17/2019,22,4,0,0,"Recieved Bait From Arms D, F, H, B",7/17/2019 12:57,7/17/2019 12:57,0:00:36,2019_07_17_N83_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1071)",1282.304532,0.059701493,0,0.247201493,0,0.174440299,0,0.201492537,0,0.319962687,0,0
79,7/17/2019,20,4,6,2,"Recieved Bait From Arms F, D, A, C",7/17/2019 13:36,7/17/2019 13:38,0:01:37,2019_07_17_N79_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2902)",4529.795196,0.077161557,0.176713744,0.05856011,0.098863245,0.155356528,0.152256287,0.193937306,0.054426455,0.034447124,0,0
78,7/17/2019,21,4,5,0,"Recieved Bait From Arms C, D, A, F ",7/17/2019 13:27,7/17/2019 13:28,0:01:18,2019_07_17_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2334)",3104.484558,0.116059957,0.15117773,0.014132762,0.170021413,0.296359743,0.116059957,0.102783726,0.035546039,0,0,0
80,7/17/2019,21,4,0,1,"Recieved Bait From Arms C, F, A, D",7/17/2019 13:44,7/17/2019 13:45,0:00:45,2019_07_17_N80_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1361)",1796.74549,0.086637298,0.281204112,0,0.284140969,0.211453744,0,0.138032305,0,0,0,0
82,7/17/2019,23,4,4,0,"Recieved Bait From Arms D, H, B, F",7/17/2019 12:47,7/17/2019 12:48,0:01:04,2019_07_17_N82_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 1931)",2955.062365,0.118012422,0.046583851,0.17805383,0.08126294,0.217391304,0.065217391,0.137163561,0,0.156832298,0,0
84,7/18/2019,20,4,6,1,"Received Bait From Arms F, D, B, H",7/18/2019 12:10,7/18/2019 12:12,0:01:48,2019_07_18_N84_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 3226)",4343.22329,0.10443136,0.058258444,0.281685776,0.079020762,0.164239231,0.044933375,0.130461729,0.026340254,0.111868609,0,0
90,7/18/2019,23,4,11,5,"Received Bait From Arms F, A, C, D",7/18/2019 13:27,7/18/2019 13:31,0:03:46,2019_07_18_N90_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 6766)",8585.123068,0.096202158,0.151174819,0.047879415,0.141421605,0.038569529,0.268213389,0.079503473,0.085414512,0.09354219,0,0
78,7/18/2019,21,4,2,2,"Received Bait From Arms D, F, A, C",7/18/2019 12:21,7/18/2019 12:22,0:01:26,2019_07_18_N78_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.95,20,0,all,"(0, 2565)",2985.289399,0.079111458,0.159002338,0.049103663,0.151597818,0.20537802,0,0.309431021,0,0.047934528,0,0
